,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL,finalPrice
0,"[🎁준비물무료] 손글씨 쓰기가 망설여졌다면, 빠르면서 가독성 좋은 한글 필기체로!",calligraphy,빠르게 쓰는 손글씨,입문자,20주 수강 가능,11,63,바로 수강 가능,False,펜크래프트,"https://instagram.com/pencraft_, https://www.youtube.com/channel/UCJ6ffXRHtnXLhM2MFYsOrhQ?view_as=subscriber, https://smartstore.naver.com/pencraft",37,97%,7개의 글,1598,99,평균 하루 이내 응답,746개의 피드백 더보기,"349,000원","-84,500원","-40,000원",5개월 할부,35%,"월 44,900원",준비물0원,2021-06-09,https://class101.net/products/WF9WMczr3eaNSmNKdsrd,"224,500원"
0,[클래스문방구] 그레이스캘리 x 리브캘리의 나만의 컬러로 그리고 쓰는 과슈 딥펜 캘리그라피,calligraphy,딥펜 캘리그라피,입문자,20주 수강 가능,9,25,바로 수강 가능,True,그레이스캘리,"https://instagram.com/gracecalli_cho, https://instagram.com/liv_calli",61,95%,15개의 글,1472,,,,"413,000원","-78,500원","-40,000원",5개월 할부,28%,"월 58,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/mQ6k4de6ROHU1hAUx2xj,"294,500원"
0,"[클래스문방구] 따뜻한 한 마디를 씁니다, 캘리애의 캘리그라피",calligraphy,캘리그라피,입문자,20주 수강 가능,9,32,바로 수강 가능,True,캘리애,"https://www.instagram.com/jeju_callilove, https://www.youtube.com/channel/UCcDZPjAsL2EBy_Lz45Lp8BQ",302,98%,1개의 글,1365,98,평균 7일 이내 응답,"1,972개의 피드백 더보기","319,900원","-104,100원","-40,000원",5개월 할부,45%,"월 35,160원",3만원 쿠폰,2021-06-09,https://class101.net/products/Zwpgvn3AphzsYLbAPfkY,"175,800원"
0,"[🏆BEST특가] 내 손 안에 쏙, 스마트폰과 무료 앱으로 단순하게 그리는 수수한 모바일 드로잉",calligraphy,모바일 일러스트,입문자,20주 수강 가능,9,25,바로 수강 가능,False,수수진(프로젝트158),https://instagram.com/project158_,,,23개의 글,1339,95,평균 3일 이내 응답,490개의 피드백 더보기,"272,000원","-53,500원","-50,000원",5개월 할부,38%,"월 33,700원",5만원 쿠폰,2021-06-09,https://class101.net/products/rOnj14rsRhIPkQisqX7s,"168,500원"
0,"[🧡1+1] 펜크래프트의 한글 정자체부터 영문 필기체까지, 글씨 끝내기",calligraphy,한글 정자체부터 영문 필기체까지,입문자,1년 수강 가능,0,0,바로 수강 가능,True,클래스101,,,,,1254,,,,"605,400원","-164,240원","-50,000원",12개월 할부,35%,"월 32,596원",5만원 쿠폰,2021-06-09,https://class101.net/products/dV1hJ5glfwFmnJ5cLuKk,"391,160원"
0,"[클래스문방구] 노트 한편의 영어 글귀를 나만의 작품으로, 쟝몽의 고딕 영문 캘리그라피",calligraphy,영문캘리그라피,초급자,20주 수강 가능,8,40,바로 수강 가능,True,쟝몽,https://www.instagram.com/jyang_mong.calli/,50,100%,10개의 글,1134,99,평균 하루 이내 응답,321개의 피드백 더보기,"460,500원","-158,200원","-40,000원",5개월 할부,43%,"월 52,460원",3만원 쿠폰,2021-06-09,https://class101.net/products/VFgl6giSkf2mSHkn5ki1,"262,300원"
0,"[클래스문방구] 사각사각, 펜크래프트의 유려한 한글 흘림체 펜글씨",calligraphy,한글 흘림체,중급자,20주 수강 가능,9,49,바로 수강 가능,True,펜크래프트,"https://instagram.com/pencraft_, https://www.youtube.com/channel/UCJ6ffXRHtnXLhM2MFYsOrhQ?view_as=subscriber, https://smartstore.naver.com/pencraft",94,100%,16개의 글,991,,,,"402,600원","-157,300원","-40,000원",5개월 할부,49%,"월 41,060원",3만원 쿠폰,2021-06-09,https://class101.net/products/yOhNtoQsxcIrcUjzzum1,"205,300원"
0,[🎁준비물무료] 글씨 잘 쓰는 새로운 삶의 시작. 누구나 할 수 있는 붓펜 캘리그래피 by 라마,calligraphy,붓펜 캘리그래피,입문자,20주 수강 가능,0,0,,False,라마캘리,https://www.instagram.com/llama.handwriting/,,,20개의 글,979,98,평균 3일 이내 응답,813개의 피드백 더보기,"352,000원","-88,800원","-51,490원",5개월 할부,39%,"월 42,342원",준비물0원,2021-06-09,https://class101.net/products/dL3fp94Y8GfKV8qpByoL,"211,710원"
0,"[클래스문방구] 모던 영문 캘리그라피, 첫 걸음부터 감각적인 활용법까지",calligraphy,모던 영문 캘리그라피,초급자,20주 수강 가능,11,29,바로 수강 가능,True,캘리레오,"https://www.instagram.com/callileo15/, https://blog.naver.com/callileo",46,93%,23개의 글,883,99,평균 하루 이내 응답,361개의 피드백 더보기,"359,400원","-84,900원","-40,000원",5개월 할부,34%,"월 46,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/vq4Esu3mSjB70QJoi4xN,"234,500원"
0,"[클래스문방구] 화려한 글씨, 단비의 스펜서리언 영문 캘리그라피",calligraphy,스펜서리언 영문 캘리그라피,초급자,20주 수강 가능,10,28,바로 수강 가능,True,Danbeesweetrain,https://www.instagram.com/danbeesweetrain/,76,99%,13개의 글,874,,,,"401,800원","-67,300원","-40,000원",5개월 할부,26%,"월 58,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/jJ9NmPiHV8eVYtubUnv0,"294,500원"
