,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,finalPrice,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL
0,[클래스문방구] 색이 춤추는 마블링 도자기 클래스,도예,마블링 캐스팅 도자기,초급자,20주 수강 가능,8,29,바로 수강 가능,True,mwm수지,https://instagram.com/mwm_euljiro,153,95%,155개의 글,5040,,,,"448,103원","-78,603원","-40,000원","329,500원",5개월 할부,26%,"월 65,900원",3만원 쿠폰,2021-06-10,https://class101.net/products/aGvQXRWhM38sgZt7Dn3p
0,[클래스문방구] 원하는 색감과 디자인으로! 도자기 액세서리 제작법,도예,세라믹 주얼리 공예,초급자,20주 수강 가능,11,33,바로 수강 가능,True,포터리쏘,https://instagram.com/potterysso,122,96%,89개의 글,2370,,,,"440,200원","-80,700원","-40,000원","319,500원",5개월 할부,27%,"월 63,900원",3만원 쿠폰,2021-06-10,https://class101.net/products/3VdQvx7f7YnskClddBMK
0,[클래스문방구] 흙을 도화지 삼다. 나만의 색을 담은 도자기,도예,도자기,입문자,20주 수강 가능,6,26,바로 수강 가능,True,"이지, 유어디자인","https://instagram.com/easy_yourdesign, https://instagram.com/easy_yourdesign_homekit",48,98%,13개의 글,2112,,,,"269,093원","-69,593원","-40,000원","159,500원",5개월 할부,40%,"월 31,900원",3만원 쿠폰,2021-06-10,https://class101.net/products/easy-yourdesign
0,"[클래스문방구] 도자기 위에 슥슥 그려요, 포슬린 페인팅",도예,포슬린 페인팅,초급자,20주 수강 가능,11,47,바로 수강 가능,False,아틀리에 포터리안_유진,https://instagram.com/atelier_potterian,,,8개의 글,508,,,,"461,100원","-63,600원","-40,000원","357,500원",5개월 할부,22%,"월 71,500원",3만원 쿠폰,2021-06-10,https://class101.net/products/ffooetaGFdpvoSlFeDuo
0,"[클래스문방구] 흙부터 직접 만드는 나만의 도자기, 집 안에서 만나는 도예",도예,도예 도자기만들기,입문자,20주 수강 가능,9,29,바로 수강 가능,False,"이지, 유어디자인","https://instagram.com/easy_yourdesign, https://instagram.com/easy_yourdesign_homekit",,,3개의 글,169,,,,"400,000원","-65,500원","-40,000원","294,500원",5개월 할부,26%,"월 58,900원",3만원 쿠폰,2021-06-10,https://class101.net/products/hroMdqlhcd5Y359OdRVe
0,"[꿀조합 할인🍯] 나만의 도자기를 직접 만들고 채색까지, 집 안의 도예 공방",도예,도예,입문자,1년 수강 가능,0,0,바로 수강 가능,False,클래스101,,,,,38,,,,"669,093원","-171,393원","-40,000원","457,700원",12개월 할부,31%,"월 38,141원",3만원 쿠폰,2021-06-10,https://class101.net/products/OliB5cGZLyvNB0hmZhWn
