,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,finalPrice,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL
0,[🔥상반기 총결산] 26만 연애유튜버의 '누굴 만나도 평생 사랑받는' 연애의 공식,심리,연애/인간관계/심리학,입문자,20주 수강 가능,13,37,바로 수강 가능,True,연애코치 박코,https://www.youtube.com/c/bakolove,683,98%,39개의 글,1347,,,,"594,500원","-227,000원","-50,000원","317,500원",5개월 할부,46%,"월 63,500원",5만원 쿠폰,2021-06-10,https://class101.net/products/DiIbDvwbqX9NjzWjpgz8
0,"[🔥상반기 총결산] 나를 치유하고, 더 나은 부모 되기 - 최희수의 상처받은 내면아이 치유법",심리,상처치유,입문자,20주 수강 가능,8,28,바로 수강 가능,True,상처치유 전문가 최희수,https://www.youtube.com/channel/UCIsbyoZicHxHx1_Cr7Z5C9w,592,99%,64개의 글,1285,,,,"767,000원","-188,530원","-60,000원","518,470원",5개월 할부,32%,"월 103,694원",6만원 쿠폰,2021-06-10,https://class101.net/products/aUEkjwER2dFjrEZNEpWW
0,[클래스문방구] 내가 날 사랑할 수 있을까? 끌려다니지 않고 나로서 살기 │ 단단한 내면을 위한 마인드코칭,심리,나 자신 들여다보기 : 마인드·소통·치유 코칭,입문자,20주 수강 가능,10,45,바로 수강 가능,True,마인드&소통 코치 나라 (단미),,86,100%,63개의 글,589,98,평균 12시간 이내 응답,623개의 피드백 더보기,"259,000원","-51,800원","-40,000원","167,200원",5개월 할부,35%,"월 33,440원",3만원 쿠폰,2021-06-10,https://class101.net/products/pXzd6Kpt7gyuFyb5R2Qh
0,"[클래스문방구] 전문 미술치료사와 함께하는, 미술로 마음 들여다보기",심리,미술심리치료,입문자,20주 수강 가능,11,40,바로 수강 가능,True,미술치료사 지원,,28,100%,9개의 글,573,100,평균 3일 이내 응답,255개의 피드백 더보기,"328,250원","-85,500원","-40,000원","202,750원",5개월 할부,38%,"월 40,550원",3만원 쿠폰,2021-06-10,https://class101.net/products/26U3xtzwXXVAB7dmeqxJ
0,[클래스문방구] 잔혹한 그림형제 동화를 통해 나의 내면을 읽는다. 어른들을 위한 비밀 동화방,심리,동화를 통한 심리분석,입문자,20주 수강 가능,12,51,바로 수강 가능,True,호담,"https://brunch.co.kr/@aprilispark, https://m.youtube.com/c/%ED%98%B8%EB%8B%B4%EC%84%9C%EC%9B%90FOXSCHOOL, https://instagram.com/fox_school_",39,100%,22개의 글,563,98,평균 7일 이내 응답,658개의 피드백 더보기,"309,000원","-69,500원","-40,000원","199,500원",5개월 할부,35%,"월 39,900원",3만원 쿠폰,2021-06-10,https://class101.net/products/MyT0d7qvKYg6CYBDERic
0,"[클래스문방구] 평범한 사람도 강해지는 멘탈, 나를 업그레이드 하는 심리학",심리,실용 심리학,초급자,20주 수강 가능,10,33,바로 수강 가능,True,놀심,https://www.youtube.com/channel/UCONTlrUj5pVn7LammlleLJg,,,7개의 글,488,,,,"312,700원","-102,200원","-30,000원","180,500원",5개월 할부,42%,"월 36,100원",3만원 쿠폰,2021-06-10,https://class101.net/products/QrXxnl88sAvpP5J5BfJ8
0,"[클래스문방구] 지친 나에게, 프랑스 미술 교육을 통해 나만의 가치를 찾다",심리,나만의 시간을 가지는,초급자,20주 수강 가능,9,30,바로 수강 가능,True,최유나 르쏭드쇼아,"https://www.youtube.com/channel/UCxISFqWbPwgZh1tTSvgNM5A?view_as=subscriber, https://blog.naver.com/cest_choi, https://www.instagram.com/cest_choi/",,,14개의 글,483,,,,"318,500원","-85,200원","-40,000원","193,300원",5개월 할부,39%,"월 38,660원",3만원 쿠폰,2021-06-10,https://class101.net/products/hi52Sj3t39czQ0HevNdB
0,[클래스문방구] 모든 감정을 그대로 보게 해주는 색채 심리 5단계 셀프 테라피,심리,색채 심리,초급자,20주 수강 가능,9,34,바로 수강 가능,False,컬러톡,"https://www.instagram.com/talk_color/, https://jeanchoiart.tumblr.com/",,,7개의 글,355,,,,"279,000원","-60,000원","-40,000원","179,000원",5개월 할부,35%,"월 35,800원",3만원 쿠폰,2021-06-10,https://class101.net/products/Rsd3iEbRWlrQJJpxkRqs
